Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Market,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
AMZ-2023-04626,2023-05-22,2023-05-28,Second Class,CUST-56671,Divya Jones,Consumer,Australia,Australia City,Australia Region,18488,APAC,APAC,PROD-LAB-4474,Office Supplies,Labels,Avery Labels,359.19,6,0,66.46
AMZ-2024-04627,2024-04-25,2024-05-02,Same Day,CUST-42266,Patricia Anderson,Corporate,United States,Madison,Wisconsin,92600,South,US,PROD-PHO-8333,Technology,Phones,Motorola Edge,1205.32,3,0.15,393.01
AMZ-2024-04628,2024-02-19,2024-02-23,Same Day,CUST-10064,Karen Brown,Consumer,United States,Fort Lauderdale,Florida,99941,Central,US,PROD-CHA-7942,Furniture,Chairs,Herman Miller Aeron,1746.46,6,0.1,422.29
AMZ-2020-04629,2020-08-29,2020-09-04,Standard Class,CUST-22108,Mary Shah,Home Office,Saskatchewan,Saskatchewan City,Saskatchewan Region,15443,Canada,Canada,PROD-ENV-2819,Office Supplies,Envelopes,Staples Envelopes,17.98,4,0,3.06
AMZ-2021-04630,2021-12-11,2021-12-14,Same Day,CUST-17955,Linda Sharma,Corporate,Mexico,Mexico City,Mexico Region,17946,LATAM,LATAM,PROD-STO-8622,Furniture,Storage,Bankers Box,3250.53,10,0.1,785.86
AMZ-2020-04631,2020-06-06,2020-06-07,First Class,CUST-82822,Amit Singh,Corporate,United States,Toledo,Ohio,60517,South,US,PROD-COP-3489,Technology,Copiers,Ricoh MP3054,5447.53,10,0.1,1436.24
AMZ-2022-04632,2022-05-27,2022-06-02,Standard Class,CUST-53301,Jennifer Gupta,Corporate,United States,Newport News,Virginia,93215,Central,US,PROD-FUR-2762,Furniture,Furnishings,Monitor Riser,3168.54,10,0,255.13
AMZ-2021-04633,2021-11-20,2021-11-22,Standard Class,CUST-31514,Linda Smith,Consumer,Jordan,Jordan City,Jordan Region,43594,EMEA,EMEA,PROD-TAB-7246,Furniture,Tables,IKEA Bekant Desk,193.79,6,0,60.09
AMZ-2022-04634,2022-12-14,2022-12-21,Same Day,CUST-80088,Sneha Thompson,Home Office,Spain,Spain City,Spain Region,50966,EU,EU,PROD-LAP-9402,Technology,Laptops,HP Spectre x360,1632.04,2,0,223.33
AMZ-2021-04635,2021-02-09,2021-02-15,Second Class,CUST-45957,John Patel,Consumer,Tanzania,Tanzania City,Tanzania Region,74943,Africa,Africa,PROD-FUR-5346,Furniture,Furnishings,Desk Lamp LED,249.03,1,0.2,23.49
AMZ-2023-04636,2023-07-05,2023-07-06,Standard Class,CUST-35762,Robert Smith,Consumer,Guatemala,Guatemala City,Guatemala Region,86564,LATAM,LATAM,PROD-TAB-1062,Furniture,Tables,Realspace Magellan,399.59,1,0,94.78
AMZ-2021-04637,2021-11-15,2021-11-18,Standard Class,CUST-86687,Amit Young,Consumer,Belgium,Belgium City,Belgium Region,89751,EU,EU,PROD-TAB-5058,Furniture,Tables,Lorell Rectangular Table,619.2,8,0,198.22
AMZ-2021-04638,2021-01-16,2021-01-22,Second Class,CUST-28628,David White,Corporate,South Korea,South Korea City,South Korea Region,29903,APAC,APAC,PROD-LAB-1118,Office Supplies,Labels,Maco Labels,629.19,10,0,116.69
AMZ-2021-04639,2021-05-26,2021-06-01,First Class,CUST-10238,Lisa Miller,Corporate,Germany,Germany City,Germany Region,88386,EU,EU,PROD-ENV-6017,Office Supplies,Envelopes,Staples Envelopes,379.54,9,0.2,84.2
AMZ-2023-04640,2023-02-01,2023-02-02,Same Day,CUST-12589,Sneha Smith,Home Office,Germany,Germany City,Germany Region,61409,EU,EU,PROD-BOO-4260,Furniture,Bookcases,Ameriwood Bookcase,337.9,8,0.15,81.89
AMZ-2024-04641,2024-07-07,2024-07-11,Second Class,CUST-40285,Michael Wilson,Corporate,Mexico,Mexico City,Mexico Region,40705,LATAM,LATAM,PROD-TAB-3139,Furniture,Tables,Lorell Rectangular Table,72.86,2,0.1,7.41
AMZ-2024-04642,2024-01-28,2024-02-04,Same Day,CUST-65736,Patricia Sharma,Home Office,United States,Newark,New Jersey,35310,Central,US,PROD-CHA-2816,Furniture,Chairs,HON Ignition Chair,495.6,6,0.2,120.2
AMZ-2024-04643,2024-08-18,2024-08-20,First Class,CUST-58163,John Mehta,Consumer,Italy,Italy City,Italy Region,93272,EU,EU,PROD-FUR-3334,Furniture,Furnishings,Cable Management,888.63,10,0,139.13
AMZ-2023-04644,2023-05-15,2023-05-16,Second Class,CUST-11963,Michael Shah,Corporate,Newfoundland,Newfoundland City,Newfoundland Region,46941,Canada,Canada,PROD-APP-2762,Office Supplies,Appliances,Hamilton Beach Toaster,163.22,8,0.1,54.0
AMZ-2020-04645,2020-04-06,2020-04-11,First Class,CUST-71429,Thomas Thompson,Home Office,New Brunswick,New Brunswick City,New Brunswick Region,94661,Canada,Canada,PROD-FUR-3376,Furniture,Furnishings,Artistic Wire Organizer,752.84,2,0,70.83
AMZ-2020-04646,2020-06-29,2020-07-04,First Class,CUST-32725,Suresh Smith,Consumer,United States,Tucson,Arizona,89477,Central,US,PROD-TAB-7066,Furniture,Tables,IKEA Bekant Desk,670.01,2,0,146.03
AMZ-2024-04647,2024-01-11,2024-01-13,Second Class,CUST-19718,Michael White,Consumer,Netherlands,Netherlands City,Netherlands Region,76316,EU,EU,PROD-TAB-1315,Technology,Tablets,Amazon Fire HD,5618.11,8,0.1,1486.84
AMZ-2020-04648,2020-09-02,2020-09-05,Same Day,CUST-22999,Karen Verma,Home Office,Belgium,Belgium City,Belgium Region,44410,EU,EU,PROD-APP-8432,Office Supplies,Appliances,Hamilton Beach Toaster,222.37,7,0.5,23.07
AMZ-2020-04649,2020-11-16,2020-11-19,Standard Class,CUST-25166,Sarah Shah,Corporate,Newfoundland,Newfoundland City,Newfoundland Region,48942,Canada,Canada,PROD-CHA-3557,Furniture,Chairs,Flash Furniture Chair,3129.48,10,0.5,497.85
AMZ-2021-04650,2021-12-21,2021-12-23,Same Day,CUST-61527,Linda Joshi,Home Office,United States,Savannah,Georgia,39131,East,US,PROD-STO-1921,Office Supplies,Storage,Rubbermaid Tote,697.49,8,0,218.6
AMZ-2021-04651,2021-08-10,2021-08-11,Second Class,CUST-25040,Vikas Smith,Home Office,Colombia,Colombia City,Colombia Region,41395,LATAM,LATAM,PROD-STO-6350,Office Supplies,Storage,Iris USA Storage,80.68,4,0,16.64
AMZ-2023-04652,2023-09-29,2023-10-04,Standard Class,CUST-61458,Richard Singh,Home Office,Ethiopia,Ethiopia City,Ethiopia Region,85423,Africa,Africa,PROD-MAC-4988,Technology,Machines,Brother Fax Machine,3822.52,10,0,239.47
AMZ-2022-04653,2022-10-22,2022-10-28,Standard Class,CUST-26248,William Sharma,Consumer,United States,Memphis,Tennessee,92311,West,US,PROD-LAP-6818,Technology,Laptops,Asus ZenBook,4606.33,9,0.2,274.74
AMZ-2022-04654,2022-07-20,2022-07-27,Same Day,CUST-93527,Sneha Nair,Corporate,Lebanon,Lebanon City,Lebanon Region,50998,EMEA,EMEA,PROD-BOO-8938,Furniture,Bookcases,IKEA Billy Bookcase,1744.12,9,0,241.45
AMZ-2022-04655,2022-10-13,2022-10-19,Standard Class,CUST-57564,Charles Harris,Home Office,South Africa,South Africa City,South Africa Region,17554,Africa,Africa,PROD-TAB-9734,Technology,Tablets,Samsung Galaxy Tab S8,991.21,2,0.05,234.73
AMZ-2020-04656,2020-08-28,2020-09-01,First Class,CUST-43885,Priya Martin,Home Office,United States,Winston-Salem,North Carolina,48483,South,US,PROD-FUR-2746,Furniture,Furnishings,Cable Management,2074.82,9,0.5,190.06
AMZ-2022-04657,2022-12-10,2022-12-11,Standard Class,CUST-92758,Mary Sharma,Home Office,Spain,Spain City,Spain Region,59007,EU,EU,PROD-LAP-5566,Technology,Laptops,Lenovo ThinkPad X1,79.46,1,0.1,7.17
AMZ-2021-04658,2021-08-07,2021-08-13,First Class,CUST-24996,Karen Joshi,Home Office,Israel,Israel City,Israel Region,21196,EMEA,EMEA,PROD-SUP-6719,Office Supplies,Supplies,Elmer's Glue,411.59,5,0,45.06
AMZ-2020-04659,2020-04-02,2020-04-04,First Class,CUST-37815,Jennifer Jackson,Consumer,Senegal,Senegal City,Senegal Region,21817,Africa,Africa,PROD-FUR-4568,Furniture,Furnishings,Cable Management,326.83,9,0.15,66.17
AMZ-2022-04660,2022-09-01,2022-09-03,Same Day,CUST-23765,Charles Thompson,Consumer,Nigeria,Nigeria City,Nigeria Region,53496,Africa,Africa,PROD-CHA-3838,Furniture,Chairs,HON Ignition Chair,70.75,1,0.4,5.24
AMZ-2020-04661,2020-10-16,2020-10-22,First Class,CUST-26876,Mary Anderson,Corporate,Brazil,Brazil City,Brazil Region,73079,LATAM,LATAM,PROD-CHA-5525,Furniture,Chairs,Steelcase Leap,164.22,1,0.3,15.82
AMZ-2023-04662,2023-03-16,2023-03-22,Same Day,CUST-85699,Divya Garcia,Corporate,Ghana,Ghana City,Ghana Region,92505,Africa,Africa,PROD-PHO-9542,Technology,Phones,Motorola Edge,4010.31,10,0.05,1109.4
AMZ-2022-04663,2022-07-10,2022-07-13,First Class,CUST-33447,Charles Taylor,Home Office,United States,South Bend,Indiana,58204,South,US,PROD-PAP-3701,Office Supplies,Paper,HP Printer Paper,215.99,10,0.05,33.26
AMZ-2021-04664,2021-03-10,2021-03-13,Standard Class,CUST-72332,Lisa Lewis,Consumer,United States,Chattanooga,Tennessee,17757,South,US,PROD-APP-7444,Office Supplies,Appliances,Black+Decker Iron,103.33,2,0.5,16.27
AMZ-2023-04665,2023-04-15,2023-04-22,First Class,CUST-68306,Joseph Wilson,Consumer,Ghana,Ghana City,Ghana Region,59312,Africa,Africa,PROD-LAB-9060,Office Supplies,Labels,ULINE Labels,278.14,4,0.05,39.15
AMZ-2024-04666,2024-01-11,2024-01-12,Standard Class,CUST-85969,John Anderson,Consumer,South Africa,South Africa City,South Africa Region,21513,Africa,Africa,PROD-LAP-3920,Technology,Laptops,Dell XPS 15,634.93,1,0.3,81.01
AMZ-2020-04667,2020-05-19,2020-05-22,Standard Class,CUST-51212,Robert Garcia,Corporate,Philippines,Philippines City,Philippines Region,70031,APAC,APAC,PROD-PHO-7305,Technology,Phones,Google Pixel 7,7117.05,9,0,1346.66
AMZ-2023-04668,2023-09-01,2023-09-02,Same Day,CUST-78247,Thomas Kumar,Home Office,Tanzania,Tanzania City,Tanzania Region,69955,Africa,Africa,PROD-LAP-4378,Technology,Laptops,MacBook Pro 14,261.11,4,0.05,54.53
AMZ-2022-04669,2022-11-07,2022-11-13,Second Class,CUST-35848,David Garcia,Home Office,Morocco,Morocco City,Morocco Region,98684,Africa,Africa,PROD-TAB-3472,Technology,Tablets,Lenovo Tab P12,1317.93,2,0.05,237.06
AMZ-2022-04670,2022-11-01,2022-11-05,Second Class,CUST-45263,Linda Williams,Consumer,United States,Los Angeles,California,33525,West,US,PROD-STO-1262,Office Supplies,Storage,AmazonBasics Storage,112.88,2,0.2,12.62
AMZ-2020-04671,2020-12-31,2021-01-05,Standard Class,CUST-70755,David Wilson,Home Office,Morocco,Morocco City,Morocco Region,67963,Africa,Africa,PROD-BIN-7067,Office Supplies,Binders,Avery Heavy Duty,116.18,9,0,27.26
AMZ-2022-04672,2022-04-18,2022-04-22,Standard Class,CUST-25418,Robert Thompson,Consumer,Ontario,Ontario City,Ontario Region,81518,Canada,Canada,PROD-APP-2774,Office Supplies,Appliances,Sunbeam Microwave,220.98,9,0.1,75.51
AMZ-2024-04673,2024-05-24,2024-05-25,Same Day,CUST-90299,Jessica Mehta,Home Office,South Korea,South Korea City,South Korea Region,13819,APAC,APAC,PROD-LAB-6573,Office Supplies,Labels,Amazon Labels,235.63,6,0.15,26.17
AMZ-2024-04674,2024-11-28,2024-11-30,First Class,CUST-63781,Karen Joshi,Consumer,Lebanon,Lebanon City,Lebanon Region,68561,EMEA,EMEA,PROD-LAP-9471,Technology,Laptops,HP Spectre x360,760.76,7,0,177.57
AMZ-2024-04675,2024-02-11,2024-02-16,Second Class,CUST-88615,Susan Gupta,Home Office,Poland,Poland City,Poland Region,98869,EU,EU,PROD-BOO-8698,Furniture,Bookcases,Sauder 5-Shelf,2610.93,7,0,685.72
AMZ-2023-04676,2023-02-22,2023-03-01,Same Day,CUST-82861,Karen Patel,Home Office,Ontario,Ontario City,Ontario Region,50226,Canada,Canada,PROD-COP-7119,Technology,Copiers,Toshiba e-Studio,817.16,1,0,275.34
AMZ-2022-04677,2022-02-25,2022-03-01,Standard Class,CUST-98931,Joseph Gupta,Consumer,United States,Buffalo,New York,78091,Central,US,PROD-CHA-5590,Furniture,Chairs,Steelcase Leap,1732.63,10,0.3,187.18
AMZ-2022-04678,2022-08-16,2022-08-18,Standard Class,CUST-98229,Patricia Kumar,Consumer,Ecuador,Ecuador City,Ecuador Region,29533,LATAM,LATAM,PROD-TAB-1953,Technology,Tablets,iPad Pro 12.9,4900.53,10,0.3,766.89
AMZ-2021-04679,2021-05-25,2021-05-26,First Class,CUST-36246,Barbara Thompson,Consumer,United States,Seattle,Washington,75413,West,US,PROD-LAP-7155,Technology,Laptops,Dell XPS 15,1024.11,8,0,343.43
AMZ-2023-04680,2023-08-18,2023-08-22,First Class,CUST-79668,Amit Anderson,Consumer,New Brunswick,New Brunswick City,New Brunswick Region,32604,Canada,Canada,PROD-CHA-6213,Furniture,Chairs,OFM Essentials Chair,595.01,8,0.05,190.84
AMZ-2024-04681,2024-06-24,2024-06-29,Second Class,CUST-28700,Thomas Nair,Consumer,Turkey,Turkey City,Turkey Region,48022,EMEA,EMEA,PROD-MAC-3504,Technology,Machines,Xerox WorkCentre,2255.45,3,0.05,373.2
AMZ-2023-04682,2023-03-25,2023-03-26,Same Day,CUST-50693,Karen Shah,Home Office,Mexico,Mexico City,Mexico Region,42767,LATAM,LATAM,PROD-ENV-3339,Office Supplies,Envelopes,Mead Envelopes,194.95,6,0,29.44
AMZ-2022-04683,2022-11-18,2022-11-22,First Class,CUST-55867,Divya Mehta,Corporate,Saudi Arabia,Saudi Arabia City,Saudi Arabia Region,78860,EMEA,EMEA,PROD-PAP-4384,Office Supplies,Paper,Boise Cascade,370.03,10,0.4,34.83
AMZ-2021-04684,2021-09-16,2021-09-17,Standard Class,CUST-33178,Joseph Williams,Corporate,Poland,Poland City,Poland Region,32546,EU,EU,PROD-ART-2581,Office Supplies,Art,Post-it Notes,526.74,10,0.15,172.59
AMZ-2020-04685,2020-05-03,2020-05-10,Second Class,CUST-14476,Divya Garcia,Home Office,Guatemala,Guatemala City,Guatemala Region,44736,LATAM,LATAM,PROD-TAB-8001,Technology,Tablets,iPad Pro 12.9,312.9,3,0,97.23
AMZ-2021-04686,2021-12-28,2022-01-02,Standard Class,CUST-50820,Thomas Shah,Corporate,Manitoba,Manitoba City,Manitoba Region,74370,Canada,Canada,PROD-ACC-8550,Technology,Accessories,Webcam HD,2517.75,7,0.5,821.93
AMZ-2023-04687,2023-12-10,2023-12-12,Standard Class,CUST-96614,Meena Singh,Corporate,Belgium,Belgium City,Belgium Region,16053,EU,EU,PROD-BIN-7120,Office Supplies,Binders,Cardinal Premier,82.24,8,0.1,8.59
AMZ-2021-04688,2021-09-15,2021-09-22,First Class,CUST-62888,Pooja Smith,Corporate,United States,Durham,North Carolina,12979,Central,US,PROD-PHO-5355,Technology,Phones,Apple iPhone 14,1149.75,2,0,65.91
AMZ-2024-04689,2024-08-26,2024-08-29,First Class,CUST-36161,Barbara Smith,Corporate,Lebanon,Lebanon City,Lebanon Region,97893,EMEA,EMEA,PROD-CHA-5352,Furniture,Chairs,HON Ignition Chair,702.8,7,0.4,56.42
AMZ-2024-04690,2024-10-19,2024-10-25,First Class,CUST-38843,David Thomas,Home Office,Saskatchewan,Saskatchewan City,Saskatchewan Region,69567,Canada,Canada,PROD-BOO-3752,Furniture,Bookcases,Bush Furniture Bookcase,490.53,6,0,76.1
AMZ-2020-04691,2020-10-28,2020-10-31,Second Class,CUST-11365,Pooja Mehta,Home Office,United States,Miami,Florida,78092,South,US,PROD-BIN-6004,Office Supplies,Binders,Staples Better Binder,315.78,4,0.1,54.56
AMZ-2023-04692,2023-05-07,2023-05-11,First Class,CUST-58596,Amit Lewis,Home Office,Belgium,Belgium City,Belgium Region,48610,EU,EU,PROD-LAB-5497,Office Supplies,Labels,ULINE Labels,172.87,9,0.15,50.76
AMZ-2023-04693,2023-09-14,2023-09-15,First Class,CUST-99667,Joseph Gupta,Home Office,United States,Springfield,Illinois,99656,East,US,PROD-STO-7202,Office Supplies,Storage,Iris USA Storage,284.15,10,0.4,25.87
AMZ-2023-04694,2023-07-01,2023-07-02,Second Class,CUST-38702,Pooja Anderson,Consumer,China,China City,China Region,64905,APAC,APAC,PROD-PHO-6014,Technology,Phones,Motorola Edge,68.03,1,0,19.39
AMZ-2020-04695,2020-04-14,2020-04-20,First Class,CUST-82387,Jessica Thompson,Corporate,United States,Dallas,Texas,28178,South,US,PROD-ACC-9821,Technology,Accessories,Webcam HD,4295.18,8,0.05,1460.06
AMZ-2024-04696,2024-02-14,2024-02-19,Second Class,CUST-43304,Michael Kumar,Home Office,United States,Jersey City,New Jersey,85001,East,US,PROD-ACC-1235,Technology,Accessories,Logitech Mouse,8100.95,10,0,1055.68
AMZ-2022-04697,2022-04-25,2022-05-02,First Class,CUST-49647,Robert Sharma,Consumer,Qatar,Qatar City,Qatar Region,43362,EMEA,EMEA,PROD-STO-5265,Furniture,Storage,Bankers Box,265.85,10,0.5,64.1
AMZ-2021-04698,2021-03-03,2021-03-09,First Class,CUST-22307,Rahul Young,Corporate,Ontario,Ontario City,Ontario Region,40056,Canada,Canada,PROD-COP-6545,Technology,Copiers,Canon ImageRunner,685.95,5,0.1,225.65
AMZ-2024-04699,2024-04-05,2024-04-12,First Class,CUST-28464,Thomas Anderson,Consumer,Nova Scotia,Nova Scotia City,Nova Scotia Region,39996,Canada,Canada,PROD-APP-3482,Office Supplies,Appliances,Sunbeam Microwave,557.27,10,0.3,123.39
AMZ-2023-04700,2023-07-22,2023-07-26,Standard Class,CUST-24366,Jessica Davis,Consumer,Israel,Israel City,Israel Region,52738,EMEA,EMEA,PROD-PAP-5410,Office Supplies,Paper,Georgia Pacific,598.07,8,0.15,36.76
AMZ-2022-04701,2022-04-26,2022-05-02,Standard Class,CUST-99464,Meena Smith,Corporate,Oman,Oman City,Oman Region,30793,EMEA,EMEA,PROD-MAC-1406,Technology,Machines,Canon Copier,6250.03,8,0.1,1751.52
AMZ-2024-04702,2024-05-05,2024-05-12,Standard Class,CUST-14277,Suresh Davis,Home Office,Bolivia,Bolivia City,Bolivia Region,80420,LATAM,LATAM,PROD-PAP-4838,Office Supplies,Paper,Hammermill Paper,522.66,9,0,147.79
AMZ-2023-04703,2023-11-14,2023-11-15,Standard Class,CUST-47136,Charles Taylor,Corporate,British Columbia,British Columbia City,British Columbia Region,21757,Canada,Canada,PROD-CHA-5661,Furniture,Chairs,OFM Essentials Chair,56.78,1,0,17.49
AMZ-2022-04704,2022-06-11,2022-06-12,Standard Class,CUST-64495,John Johnson,Corporate,Bolivia,Bolivia City,Bolivia Region,22905,LATAM,LATAM,PROD-APP-4486,Office Supplies,Appliances,Cuisinart Coffee,333.16,10,0.2,64.73
AMZ-2021-04705,2021-01-14,2021-01-17,Standard Class,CUST-71625,Sarah Davis,Consumer,Bahrain,Bahrain City,Bahrain Region,91525,EMEA,EMEA,PROD-ACC-2720,Technology,Accessories,USB Hub 7-Port,2493.09,8,0.4,697.26
AMZ-2020-04706,2020-05-03,2020-05-10,First Class,CUST-96699,Amit Young,Corporate,India,India City,India Region,75865,APAC,APAC,PROD-FAS-7706,Office Supplies,Fasteners,Staples Stapler,255.22,6,0.15,22.46
AMZ-2022-04707,2022-04-30,2022-05-04,Standard Class,CUST-49422,Meena Joshi,Consumer,Ecuador,Ecuador City,Ecuador Region,80751,LATAM,LATAM,PROD-FUR-6264,Furniture,Furnishings,Artistic Wire Organizer,1078.15,7,0.5,343.77
AMZ-2022-04708,2022-01-02,2022-01-04,Same Day,CUST-65636,Arjun Lewis,Home Office,China,China City,China Region,93654,APAC,APAC,PROD-TAB-3274,Furniture,Tables,Bush Furniture Table,3582.73,10,0.3,621.06
AMZ-2023-04709,2023-06-14,2023-06-21,First Class,CUST-25615,Richard Mehta,Consumer,South Africa,South Africa City,South Africa Region,16666,Africa,Africa,PROD-FUR-9244,Furniture,Furnishings,Rolodex Mesh,2304.17,7,0.1,578.63
AMZ-2023-04710,2023-03-04,2023-03-11,Second Class,CUST-10368,Linda Williams,Consumer,Brazil,Brazil City,Brazil Region,37631,LATAM,LATAM,PROD-LAB-2555,Office Supplies,Labels,ULINE Labels,541.1,8,0,38.35
AMZ-2020-04711,2020-01-26,2020-02-01,Standard Class,CUST-33705,Vikas Wilson,Corporate,Lebanon,Lebanon City,Lebanon Region,76552,EMEA,EMEA,PROD-FUR-9257,Furniture,Furnishings,Artistic Wire Organizer,1528.09,5,0.05,498.51
AMZ-2020-04712,2020-09-01,2020-09-03,Same Day,CUST-42320,Susan Harris,Consumer,United States,Springfield,Illinois,35787,West,US,PROD-ENV-1842,Office Supplies,Envelopes,Staples Envelopes,217.22,5,0.3,21.31
AMZ-2023-04713,2023-02-04,2023-02-05,Same Day,CUST-58479,Meena Williams,Corporate,France,France City,France Region,88093,EU,EU,PROD-BOO-4803,Furniture,Bookcases,Ameriwood Bookcase,134.11,1,0.2,24.14
AMZ-2023-04714,2023-12-13,2023-12-17,Same Day,CUST-47916,Sneha Singh,Corporate,Chile,Chile City,Chile Region,73559,LATAM,LATAM,PROD-ACC-4428,Technology,Accessories,Dell Monitor Stand,4928.43,9,0.15,684.13
AMZ-2021-04715,2021-11-29,2021-11-30,Second Class,CUST-51116,Arjun Thompson,Consumer,Kuwait,Kuwait City,Kuwait Region,74133,EMEA,EMEA,PROD-APP-1407,Office Supplies,Appliances,Keurig Coffee Maker,156.5,4,0.2,10.3
AMZ-2024-04716,2024-02-26,2024-02-27,Same Day,CUST-91767,Jennifer Martin,Home Office,United States,Lowell,Massachusetts,78129,West,US,PROD-BIN-6514,Office Supplies,Binders,Avery Heavy Duty,264.92,4,0,55.65
AMZ-2024-04717,2024-08-14,2024-08-19,Second Class,CUST-17290,Arjun Jackson,Corporate,Netherlands,Netherlands City,Netherlands Region,51713,EU,EU,PROD-PHO-2264,Technology,Phones,OnePlus 11,405.87,3,0,40.37
AMZ-2023-04718,2023-06-13,2023-06-20,First Class,CUST-90650,Meena Lewis,Corporate,Sweden,Sweden City,Sweden Region,54475,EU,EU,PROD-APP-5496,Office Supplies,Appliances,Hamilton Beach Toaster,349.87,5,0.4,74.69
AMZ-2020-04719,2020-10-24,2020-10-28,Same Day,CUST-75672,Susan Williams,Corporate,New Brunswick,New Brunswick City,New Brunswick Region,99331,Canada,Canada,PROD-BIN-9285,Office Supplies,Binders,Cardinal Premier,744.06,10,0.1,223.25
AMZ-2024-04720,2024-12-15,2024-12-16,Standard Class,CUST-10778,Suresh Gupta,Corporate,Senegal,Senegal City,Senegal Region,28038,Africa,Africa,PROD-BIN-9744,Office Supplies,Binders,Wilson Jones,382.3,5,0.15,99.81
AMZ-2023-04721,2023-09-08,2023-09-14,Standard Class,CUST-38163,Jessica Taylor,Consumer,Mexico,Mexico City,Mexico Region,78218,LATAM,LATAM,PROD-CHA-2318,Furniture,Chairs,Herman Miller Aeron,168.88,6,0.3,28.4
AMZ-2021-04722,2021-05-05,2021-05-09,Second Class,CUST-56677,Richard Young,Corporate,Thailand,Thailand City,Thailand Region,33913,APAC,APAC,PROD-ENV-9975,Office Supplies,Envelopes,Columbian Envelopes,119.67,9,0.5,25.0
AMZ-2024-04723,2024-04-17,2024-04-20,Second Class,CUST-93686,Meena Verma,Home Office,Manitoba,Manitoba City,Manitoba Region,23379,Canada,Canada,PROD-TAB-2551,Furniture,Tables,IKEA Bekant Desk,698.2,4,0.2,75.3
AMZ-2021-04724,2021-10-29,2021-11-05,Standard Class,CUST-94808,Linda Smith,Home Office,Quebec,Quebec City,Quebec Region,56444,Canada,Canada,PROD-PHO-5307,Technology,Phones,Apple iPhone 14,82.67,1,0,12.17
AMZ-2021-04725,2021-08-27,2021-08-31,Standard Class,CUST-24302,Linda Thomas,Home Office,South Korea,South Korea City,South Korea Region,72990,APAC,APAC,PROD-FUR-8630,Furniture,Furnishings,Artistic Wire Organizer,1332.94,5,0.2,396.5
AMZ-2022-04726,2022-08-27,2022-08-29,Second Class,CUST-89901,Lisa Jones,Corporate,Ghana,Ghana City,Ghana Region,72001,Africa,Africa,PROD-ACC-2828,Technology,Accessories,USB Hub 7-Port,1539.77,9,0.3,325.63
